Index,Name,PUBCHEM_COMPOUND_CID,ACTIVITY,ALogP98,ES_Sum_dO,ES_Sum_dssC,ES_Sum_sOH,ES_Sum_ssCH2,ES_Sum_ssO,ES_Sum_sssCH,ES_Count_dssC,ES_Count_sCH3,Molecular_Solubility,Num_DoubleBonds,Num_H_Acceptors,Molecular_FractionalPolarSurfaceArea,CIC,IAC_Mean,IC,JX,Wiener,SC_3_P
165,14950,"14,950",Non-Bitter,-1.91,38.069,-3.88,91.47,-0.856,5.297,-9.121,3,1,-0.827,9,13,0.546,1.36498,1.55259,3.76429,1.90762,"3,268",90
166,10364,"10,364",Non-Bitter,3.268,0,0,9.348,0,0,0.487,0,3,-2.593,3,1,0.119,0.72727,1.18296,2.73215,3.02071,152,17
167,527268,"527,268",Non-Bitter,3.842,0,0,0,0.738,5.527,0.569,0,4,-3.636,3,1,0.045,0.30769,1.14522,3.39274,2.91148,250,20
168,7438,"7,438",Non-Bitter,2.4,0,2.301,9.487,1.912,0,0.262,2,2,-1.875,2,1,0.117,0.36363,1.15417,3.09579,2.59451,152,17
169,11230,"11,230",Non-Bitter,2.55,0,1.426,10.021,2.845,0,0.381,1,3,-2.19,1,1,0.113,0.54545,1.12425,2.91397,2.60661,148,18
170,7335,"7,335",Non-Bitter,2.779,10.862,2.133,0,1.912,5.235,0.422,3,3,-2.646,3,2,0.122,0.7682,1.24755,3.03914,2.59509,307,21
171,7336,"7,336",Non-Bitter,3.446,11.23,2.237,0,2.367,5.384,0.426,3,3,-2.918,3,2,0.114,0.53333,1.22801,3.37355,2.56634,378,23
172,5281515,"5,281,515",Non-Bitter,4.753,0,3.107,0,6.481,0,1.727,2,3,-4.458,2,0,0,0.71699,0.96123,3.18989,2.11962,337,30
173,62127,"62,127",Non-Bitter,3.808,11.638,-0.075,0,8.637,5.983,1.375,1,4,-5.13,1,2,0.094,0.88183,1.16963,3.36609,1.91817,594,46
174,10106,"10,106",Non-Bitter,2.282,0,0,0,5.151,6.108,0.7,0,3,-2.647,0,1,0.055,0.90909,1.12425,2.55034,2.15251,132,26
175,637511,"637,511",Non-Bitter,1.949,9.891,0,0,0,0,0,0,0,-2.533,5,1,0.124,0.67548,1.25162,2.64643,2.73522,133,12
176,6284401,"6,284,401",Non-Bitter,1.989,0,0,0,1.396,10.531,-0.153,0,0,-2.519,4,2,0.107,0.82729,1.32092,2.87314,1.90429,277,20
177,444539,"444,539",Non-Bitter,0.453,10.085,-0.923,8.287,0,0,0,1,0,-2.439,5,2,0.26,0.79589,1.3821,2.66353,2.67402,174,13
178,7660,"7,660",Non-Bitter,2.072,10.398,-0.253,0,0.337,4.737,0,1,1,-3.054,5,2,0.141,0.5196,1.32092,3.18083,2.30799,304,15
179,5284369,"5,284,369",Non-Bitter,2.99,11.74,-0.407,0,0.224,5.124,0,1,0,-4.468,8,3,0.206,1.03208,1.42265,3.21584,1.83449,850,30
180,316771,"316,771",Non-Bitter,3.736,11.599,-0.298,0,0.28,5.124,0,1,0,-4.697,8,2,0.111,1.30609,1.27178,2.86382,1.7847,749,27
181,7664,"7,664",Non-Bitter,3.195,10.998,-0.13,0,1.688,4.978,0,1,1,-3.727,5,2,0.121,0.58365,1.27336,3.32323,2.19845,468,18
182,1550887,"1,550,887",Non-Bitter,4.204,11.484,-0.342,0,0.27,5.072,0,1,0,-5.691,9,2,0.099,1.51323,1.25162,2.80869,1.71933,"1,066",28
183,7663,"7,663",Non-Bitter,3.201,11.098,-0.16,0,0.339,4.999,-0.061,1,2,-3.706,5,2,0.12,0.58365,1.27336,3.32323,2.26068,456,19
184,61091,"61,091",Non-Bitter,3.447,11.208,-0.132,0,0.832,5.048,0.352,1,2,-4.011,5,2,0.112,0.54718,1.25329,3.45281,2.196,559,19
185,5370599,"5,370,599",Non-Bitter,3.771,11.567,-0.205,0,0.625,5.141,0,1,0,-5.031,8,2,0.104,1.23735,1.25822,3.01057,1.70084,898,27
186,7661,"7,661",Non-Bitter,2.739,10.767,-0.165,0,0.778,4.887,0,1,1,-3.329,5,2,0.13,0.48249,1.29583,3.32486,2.25417,379,17
187,24113,"24,113",Non-Bitter,4.109,0,2.697,0,3.53,10.932,-0.18,2,5,-3.829,2,2,0.067,0.84436,1.16578,3.15563,3.94748,538,16
188,24191,"24,191",Non-Bitter,3.411,0,2.67,0,2.151,10.167,-0.207,2,5,-3.122,2,2,0.075,0.62534,1.19417,3.182,3.79764,372,14
189,5338463,"5,338,463",Non-Bitter,3.607,0,2.719,0,2.9,10.994,0.114,2,4,-3.032,2,2,0.077,0.63398,1.20369,3.2729,2.22092,443,19
190,311,311,Non-Bitter,-4.267,30.484,-5.019,33.81,-2.289,0,0,3,0,-0.407,3,7,0.693,1.28883,1.58103,2.4116,4.32519,246,16
191,7794,"7,794",Non-Bitter,3.019,10.096,1.364,0,2.942,0,0.544,1,3,-2.875,2,1,0.09,0.36363,1.12425,3.09579,3.3452,194,9
192,10402,"10,402",Non-Bitter,1.522,10.291,0.608,8.476,2.254,0,0.289,2,3,-2.598,2,2,0.195,0.5629,1.24742,3.02205,3.4397,244,10
193,9017,"9,017",Non-Bitter,3.428,10.496,1.193,0,3.83,4.885,0.629,2,4,-3.444,2,2,0.111,0.67927,1.19417,3.12808,3.32358,397,12
194,8835,"8,835",Non-Bitter,4.551,11.096,1.32,0,5.282,5.126,0.629,2,4,-4.134,2,2,0.098,0.54718,1.16578,3.45281,3.37657,586,15
195,7778,"7,778",Non-Bitter,3.349,9.857,1.371,0,3.826,4.635,0.634,1,3,-3.124,2,2,0.12,0.76923,1.21129,2.9312,3.25924,324,11
196,60985,"60,985",Non-Bitter,4.557,11.195,1.287,0,3.827,5.147,0.607,2,5,-4.093,2,2,0.097,0.71936,1.16578,3.28063,3.45352,573,16
197,61401,"61,401",Non-Bitter,2.961,9.963,1.383,0,4.339,5.097,0.677,1,3,-3.385,2,2,0.111,0.85714,1.19417,2.95021,3.2337,408,12
198,8767,"8,767",Non-Bitter,5.127,11.665,1.235,0,4.105,5.289,0.592,2,3,-5.424,5,2,0.086,0.67548,1.1916,3.64643,2.09051,"1,072",24
199,61416,"61,416",Non-Bitter,5.007,11.255,1.339,0,6.434,5.187,0.629,2,4,-4.594,2,2,0.092,0.63264,1.15386,3.45482,3.38076,704,16
200,12658395,"12,658,395",Non-Bitter,-1.009,10.856,-0.413,0,0.423,4.462,-0.616,1,1,-0.809,3,4,0.442,0.33333,1.72094,3.25162,2.33618,213,17
201,342,342,Non-Bitter,2.074,0,0,8.813,0,0,0,0,1,-1.392,3,1,0.173,0.75,1.27178,2.25,3.03684,61,10
202,335,335,Non-Bitter,2.074,0,0,8.919,0,0,0,0,1,-1.361,3,1,0.173,1,1.27178,2,3.09155,60,11
203,2879,"2,879",Non-Bitter,2.074,0,0,8.756,0,0,0,0,1,-1.41,3,1,0.173,1.5,1.27178,1.5,2.99385,62,10
204,326,326,Non-Bitter,2.783,10.287,0,0,0,0,0.537,0,2,-2.825,4,1,0.105,1.0909,1.20883,2.36852,2.88639,162,16
205,444041,"444,041",Non-Bitter,-12.229,0,0,230.279,-7.328,79.457,-70.245,0,0,3.232,0,35,0.548,3.53462,1.51904,2.73215,1.00056,"28,693",182
206,5315941,"5,315,941",Non-Bitter,5.887,11.62,0.5,0,16.819,0,0,1,0,-6.637,2,1,0.061,2.17884,1.07051,1.99107,2.15442,701,19
207,21363,"21,363",Non-Bitter,0.693,10.267,-0.633,8.465,6.421,0,0.477,1,0,-1.948,1,2,0.262,0.67548,1.30157,2.64643,2.14547,126,12
208,7413,"7,413",Non-Bitter,0.447,10.354,-0.603,8.538,5.238,0,-0.03,1,0,-1.482,1,2,0.293,0.75054,1.33666,2.41938,2.25405,88,12
209,30771,"30,771",Non-Bitter,2.598,10.463,-0.148,0,8.487,4.905,0.817,1,1,-2.878,1,2,0.143,1.0629,1.23095,2.52205,1.95296,233,14
210,7967,"7,967",Non-Bitter,1.314,10.463,0.464,0,5.239,0,0,1,0,-1.159,1,1,0.162,0.96498,1.22104,1.84237,2.20953,42,8
211,12146,"12,146",Non-Bitter,1.879,10.489,-0.133,0,5.881,5.052,0.227,1,1,-1.873,1,2,0.174,0.67548,1.28067,2.64643,2.10635,126,12
212,24510,"24,510",Non-Bitter,2.797,11.831,-0.287,0,5.53,5.439,0.084,1,0,-3.258,4,3,0.238,0.67218,1.42037,3.32781,1.93594,459,27
213,243783,"243,783",Non-Bitter,3.002,11.089,-0.01,0,7.391,5.292,0.233,1,1,-2.57,1,2,0.143,0.5629,1.23095,3.02205,2.07404,221,15
214,251513,"251,513",Non-Bitter,4.011,11.575,-0.222,0,5.671,5.387,0.135,1,0,-4.496,5,2,0.114,0.91233,1.25322,3.17512,1.77686,612,25
215,20358,"20,358",Non-Bitter,1.8,9.85,0,0,5.882,4.802,0.232,0,0,-1.567,1,2,0.198,0.75054,1.31274,2.41938,2.06065,94,11
216,287439,"287,439",Non-Bitter,3.254,11.299,-0.013,0,6.459,5.363,0.635,1,2,-2.836,1,2,0.131,0.82729,1.21129,2.87314,2.10707,276,16
217,61375,"61,375",Non-Bitter,2.546,10.857,-0.045,0,6.414,5.201,0.232,1,1,-2.162,1,2,0.157,0.61408,1.2538,2.84535,2.10249,168,14
218,16204532,"16,204,532",Non-Bitter,2.183,0,0,0,8.146,0,0.866,0,0,-3.441,3,2,0.14,1.03921,1.26992,2.66122,1.86225,264,20
219,15510,"15,510",Non-Bitter,2.015,0,0,0,5.522,0,0.74,0,0,-0.4,0,1,0.356,0.66666,1.19819,1.91829,2.14986,26,7
220,8452,"8,452",Non-Bitter,0.858,10.243,0.453,0,3.969,0,0,1,0,-0.681,1,1,0.191,0.66666,1.2638,1.91829,2.31808,26,7
221,7463,"7,463",Non-Bitter,3.51,0,0,0,0,0,0.653,0,3,-3.096,3,0,0,1,0.97986,2.32192,2.89376,120,14
222,62002,"62,002",Non-Bitter,3.582,11.896,1.495,0,2.218,0,0.09,2,4,-3.819,3,1,0.076,0.33963,1.13027,3.46771,2.94006,285,24
223,42296,"42,296",Non-Bitter,3.387,11.903,0.272,0,1.005,0,0.505,1,4,-3.969,3,1,0.076,0.28571,1.13027,3.52164,2.90114,285,24
224,5283349,"5,283,349",Non-Bitter,3.21,9.819,0,0,4.929,0,0,0,1,-3.678,3,1,0.095,0.61408,1.15417,2.84535,3.12485,220,8
225,5362696,"5,362,696",Non-Bitter,2.953,0,0,8.386,5.163,0,0,0,1,-3.382,2,1,0.109,0.72727,1.12425,2.73215,3.06436,220,8
226,12813,"12,813",Non-Bitter,3.002,10.72,-0.005,0,7.732,5.102,0.244,1,1,-2.758,1,2,0.143,0.5629,1.23095,3.02205,1.906,241,15
227,12810,"12,810",Non-Bitter,3.002,10.883,0.002,0,7.498,5.193,0.233,1,1,-2.662,1,2,0.143,0.5629,1.23095,3.02205,2.02954,227,15
228,62583,"62,583",Non-Bitter,3.002,11.034,0.008,0,7.295,5.274,0.222,1,1,-2.577,1,2,0.143,0.5629,1.23095,3.02205,2.18168,211,15
229,8175,"8,175",Non-Bitter,3.677,9.94,0,0,9.811,0,0,0,1,-3.8,1,1,0.091,1.40997,1.09426,2.04945,2.71208,220,8
230,24513,"24,513",Non-Bitter,3.926,0,0,0,10.424,10.244,0.005,0,3,-4.215,0,2,0.075,1.59033,1.14115,2.21702,2.93842,419,13
231,2969,"2,969",Non-Bitter,2.181,10.134,-0.664,8.354,8.642,0,0,1,1,-3.413,1,2,0.196,1.29248,1.21452,2.29248,2.80775,277,9
232,8174,"8,174",Non-Bitter,3.707,0,0,8.507,10.751,0,0,0,1,-3.614,0,1,0.105,2.15013,1.06479,1.30929,2.66664,220,8
233,519158,"519,158",Non-Bitter,3.696,0,0,9.214,8.402,0,-0.045,0,2,-3.305,0,1,0.104,0.90909,1.06479,2.55034,2.8605,206,9
234,13576,"13,576",Non-Bitter,3.51,10.844,0.418,0,7.759,0,0,1,2,-3.322,1,1,0.089,0.90909,1.09426,2.55034,2.91873,206,9
235,19801,"19,801",Non-Bitter,3.654,9.853,0,0,7.566,0,0,0,1,-3.777,2,1,0.093,0.72727,1.12425,2.73215,2.87011,220,8
236,61875,"61,875",Non-Bitter,3.233,9.906,0,0,6.639,0,0,0,1,-3.617,2,1,0.093,0.79589,1.12425,2.66353,2.93816,220,8
237,162392,"162,392",Non-Bitter,3.287,9.926,0,0,7.944,0,0,0,0,-3.582,2,1,0.093,1.60087,1.12425,1.85855,2.76003,220,8
238,5282724,"5,282,724",Non-Bitter,2.158,10.047,-0.844,8.267,7.058,0,0,1,1,-3.569,2,2,0.2,0.66666,1.24742,2.91829,2.99131,277,9
239,93732,"93,732",Non-Bitter,1.737,10.1,-0.715,8.32,5.741,0,0,1,1,-3.296,2,2,0.2,0.5,1.24742,3.08496,3.03016,277,9
240,5362593,"5,362,593",Non-Bitter,1.737,10.11,-0.698,8.33,5.532,0,0,1,1,-3.252,2,2,0.2,0.5,1.24742,3.08496,3.01957,277,9
241,61743,"61,743",Non-Bitter,1.791,10.121,-0.68,8.34,6.816,0,0,1,0,-3.213,2,2,0.202,0.96747,1.24742,2.61749,2.85023,277,9
242,170977,"170,977",Non-Bitter,3.44,0,0,9.096,7.174,0,-0.281,0,1,-3.276,1,1,0.107,0.72727,1.09426,2.73215,2.91576,206,9
243,61522,"61,522",Non-Bitter,3.276,10.445,0.153,0,6.153,0,0,1,2,-3.524,2,1,0.091,0.43226,1.12425,3.02716,3.03802,212,8
244,49856,"49,856",Non-Bitter,3.642,10.41,-0.184,0,7.563,4.814,0,1,2,-4.201,2,2,0.113,0.85714,1.19417,2.95021,2.98735,444,11
245,8167,"8,167",Non-Bitter,4.086,10.428,-0.16,0,10.851,4.848,0,1,2,-4.391,1,2,0.112,1.71428,1.16743,2.09306,2.80837,444,11
246,229387,"229,387",Non-Bitter,5.21,11.027,-0.037,0,12.348,5.088,0,1,2,-5.088,1,2,0.098,1.875,1.14332,2.125,2.92895,647,14
247,229385,"229,385",Non-Bitter,4.753,10.796,-0.072,0,11.376,4.997,0,1,2,-4.68,1,2,0.105,1.73333,1.15469,2.17355,2.87659,538,13
248,62126,"62,126",Non-Bitter,3.262,0,2.905,9.298,3.031,0,-0.184,2,4,-3.471,2,1,0.088,0.48249,1.10844,3.32486,2.73078,301,22
249,577126,"577,126",Non-Bitter,2.933,10.963,3.091,0,2.708,0,0,3,4,-3.571,3,1,0.075,0.71428,1.13027,3.09306,2.77829,301,22
250,71587277,"71,587,277",Non-Bitter,2.268,11.126,2.576,0,2.122,5.095,0.543,4,2,-1.56,3,2,0.161,0,1.32501,3.58496,2.35241,179,25
251,650,650,Non-Bitter,-0.228,19.587,-0.76,0,0,0,0,2,2,-0.58,2,2,0.329,0.99999,1.45914,1.58496,3.39151,29,4
252,16315,"16,315",Non-Bitter,3.21,0,0,0,2.045,0,0,0,0,-3.051,2,3,0.418,1.19498,1.43298,1.97493,2.50512,120,6
253,7657,"7,657",Non-Bitter,3.217,0,0,0,1.352,5.605,0,0,0,-4.058,6,1,0.046,1.83398,1.18191,2.0729,1.77575,436,22
254,61989,"61,989",Non-Bitter,0.455,20.92,0.445,0,2.954,0,0,2,2,-2.192,2,3,0.308,1.15953,1.47173,2.29989,2.88881,204,8
255,10608036,"10,608,036",Non-Bitter,3.731,11.162,0.011,0,8.439,5.514,0,1,2,-3.623,1,2,0.12,1,1.19417,2.80735,2.39135,318,21
256,7986,"7,986",Non-Bitter,5.486,22.724,-0.133,0,12.369,10.207,0,2,2,-5.605,2,4,0.149,2.23724,1.23534,2.22219,3.11579,"1,621",21
257,17356,"17,356",Non-Bitter,5.102,0,0,0,14.9,0,1.991,0,0,-5.531,0,2,0.226,2.35853,1.19417,1.44881,1.54657,343,21
258,24197,"24,197",Non-Bitter,0.137,21.574,-1.404,9.07,0.055,9.02,-1.418,2,2,-1.038,2,5,0.354,0.61538,1.46182,3.08505,3.50934,286,14
259,7761,"7,761",Non-Bitter,1.243,19.988,-1.156,0,0.579,8.593,0,2,2,-0.951,2,4,0.399,0.90909,1.47283,2.55034,3.22852,184,10
260,28906,"28,906",Non-Bitter,1.71,0,0,0,1.951,0,0,0,3,-2.653,3,2,0.146,0.54545,1.29056,2.91397,2.93949,154,17
261,36225,"36,225",Non-Bitter,1.71,0,0,0,1.945,0,0,0,3,-2.651,3,2,0.146,0.54545,1.29056,2.91397,2.91114,156,17
262,28905,"28,905",Non-Bitter,1.71,0,0,0,1.966,0,0,0,3,-2.655,3,2,0.146,0.72727,1.29056,2.73215,2.97582,152,17
263,27458,"27,458",Non-Bitter,1.427,0,0,0,1.966,0,0,0,2,-2.176,3,2,0.163,1,1.32217,2.32192,2.8795,117,15
264,8049,"8,049",Non-Bitter,3.526,22.082,-0.195,0,8.112,9.691,0,2,2,-3.88,2,4,0.182,1.75054,1.28864,2.41938,3.04189,891,17
265,31249,"31,249",Non-Bitter,0.789,21.443,-0.712,0,0.905,9.247,0,2,2,-1.173,2,4,0.273,1.33333,1.41955,2.25162,3.17708,244,11
266,9609,"9,609",Non-Bitter,1.492,0,0,0,2.52,0,0,0,2,-1.409,0,1,0.23,0.8,1.15893,1.52192,2.06697,20,2
267,638139,"638,139",Non-Bitter,-0.515,21.706,-2.097,18.178,0.121,8.792,-3.79,2,2,-1.213,2,6,0.426,0.99999,1.49261,2.80735,3.84497,331,18
268,62913,"62,913",Non-Bitter,2.313,0,0,0,4.955,5.659,1.157,0,2,-1.82,0,1,0.063,0.88888,1.12385,2.28103,2.13631,91,13
269,77151,"77,151",Non-Bitter,2.674,0,0,0,2.439,0,0,0,2,-2.331,0,3,0.473,1.25069,1.3831,1.55665,2.18131,56,4
270,520895,"520,895",Non-Bitter,3.444,0,0,0,2.636,0,1.749,0,2,-2.683,0,3,0.44,0.88888,1.37878,2.28103,2.04794,91,13
271,263034,"263,034",Non-Bitter,1.581,0,0,0,0.959,5.334,0,0,0,-2.605,4,1,0.2,1.53846,1.42819,2.16197,1.66258,290,20
272,12072,"12,072",Non-Bitter,2.583,0,1.232,9.555,3.294,0,0.969,1,2,-2.014,1,1,0.116,0.54545,1.12425,2.91397,2.43314,152,17
273,30248,"30,248",Non-Bitter,2.962,10.889,1.054,0,3.277,5.303,1.132,2,3,-2.779,2,2,0.121,0.42857,1.22104,3.37878,2.47974,307,21
274,660,660,Non-Bitter,1.923,10.803,-0.122,0,1.325,4.992,0,1,0,-1.809,4,2,0.191,0.72727,1.37796,2.73215,2.34278,144,20
275,6428802,"6,428,802",Non-Bitter,1.165,0,0,0,3.491,0,0,0,2,-2.533,3,2,0.162,0.90909,1.32578,2.55034,2.50257,140,22
276,14922,"14,922",Non-Bitter,5.01,0,2.743,8.73,6.378,0,0.817,2,4,-4.739,2,1,0.073,0.71936,1.06831,3.28063,3.52122,586,15
277,579336,"579,336",Non-Bitter,3.707,0,3.172,9.316,5.89,0,-0.16,2,4,-3.528,1,1,0.087,0.82212,1.08622,2.98522,2.68124,301,22
278,35821,"35,821",Non-Bitter,3.183,10.984,1.807,0,4.228,0,0.611,2,4,-3.821,2,1,0.074,0.85714,1.10844,2.95021,2.64245,301,22
279,519382,"519,382",Non-Bitter,3.378,10.981,3.382,0,5.514,0,0,3,4,-3.617,2,1,0.074,1.14285,1.10844,2.66449,2.7272,301,22
280,61275,"61,275",Non-Bitter,2.598,0,2.781,0,1.838,5.506,0.323,2,3,-2.078,2,1,0.052,0.61408,1.15417,2.84535,2.45104,162,14
281,61951,"61,951",Non-Bitter,0.524,0,0,0,2.161,0,0,0,1,-2.026,3,3,0.344,0.59999,1.63373,2.72192,2.42131,108,19
282,14344497,"14,344,497",Non-Bitter,2.295,11.224,0.027,0,3.529,5.308,1.663,1,2,-1.804,1,2,0.157,0.33333,1.2638,3.25162,2.03029,179,25
283,7197,"7,197",Non-Bitter,2.996,0,0,0,2.64,10.472,0,0,1,-2.313,3,2,0.113,0.72957,1.32501,2.85538,2.18582,197,22
284,71587038,"71,587,038",Non-Bitter,3.58,11.668,1.826,0,5.361,0,1.885,2,3,-3.947,2,1,0.071,0.79718,1.10586,3.20281,2.17694,397,34
285,61252,"61,252",Non-Bitter,0.311,10.222,0.416,0,2.628,0,0,1,0,-0.611,1,2,0.431,0.66666,1.62581,1.91829,2.2451,26,7
286,670,670,Non-Bitter,-1.448,9.68,-0.547,15.65,-1.119,0,0,1,0,0.668,1,3,0.562,0.66666,1.5,1.91829,2.78763,31,4
287,1491,"1,491",Non-Bitter,-1.202,10.291,-1.22,26.102,0,0,0,1,0,-0.724,4,4,0.533,0.61408,1.53012,2.84535,3.07635,150,17
288,98330,"98,330",Non-Bitter,0.548,0,0,17.715,1.317,0,-0.522,0,0,-0.261,0,4,0.656,1.5,1.75,1.5,2.01955,62,10
289,77932,"77,932",Non-Bitter,2.838,0,0,0,0,0,1.532,0,4,-2.326,0,2,0.298,1.5,1.24067,1.5,2.73898,74,5
290,80046,"80,046",Non-Bitter,3.428,0,0,0,0,0,1.502,0,4,-2.798,0,3,0.389,1.33333,1.32496,1.83659,2.67164,108,6
291,9025,"9,025",Non-Bitter,1.797,0,0,0,0,9.953,0,0,2,-1.631,3,2,0.123,0.79999,1.36096,2.52192,2.75088,121,14
292,10795,"10,795",Non-Bitter,0.079,0,0,0,0,9.354,-0.065,0,3,-0.155,0,2,0.159,0.66666,1.29879,1.91829,2.48755,31,4
293,7041,"7,041",Non-Bitter,1.555,0,0,9.338,0,9.714,0,0,2,-1.153,3,3,0.238,0.72727,1.44116,2.73215,2.94338,150,18
294,61400,"61,400",Non-Bitter,2.348,0,0,0,0,10.182,0,0,2,-2.535,4,2,0.103,0.66666,1.32501,2.91829,2.98737,198,19
295,6985,"6,985",Non-Bitter,2.542,10.977,0.141,0,0,0,0,1,3,-2.868,4,1,0.102,0.61408,1.20883,2.84535,3.16596,150,17
296,65289,"65,289",Non-Bitter,2.441,11.197,1.768,0,3.064,0,0,2,3,-2.512,2,1,0.096,0.61408,1.15417,2.84535,2.68652,148,18
297,520888,"520,888",Non-Bitter,0.906,10.849,0.114,0,0,0,0,1,3,-2.283,3,2,0.351,0.67548,1.71209,2.64643,3.00189,113,16
298,81221,"81,221",Non-Bitter,2.785,0,0,0,0,5.099,0,0,3,-2.504,3,1,0.059,0.39999,1.20721,2.92192,3.00659,116,15
299,61814,"61,814",Non-Bitter,2.561,10.338,0,0,0,0,0,0,2,-2.576,4,1,0.115,0.39999,1.23449,2.92192,3.1592,116,15
300,2734646,"2,734,646",Non-Bitter,2.765,0,0,0,0,0,0,0,2,-3.413,4,0,0.086,0.54545,1.22857,2.91397,2.86102,138,23
301,10817,"10,817",Non-Bitter,2.089,0,0,9.114,0,0,-0.347,0,2,-2.222,3,1,0.133,1,1.20721,2.32192,2.86555,120,14
302,11830590,"11,830,590",Non-Bitter,3.316,11.509,-0.164,0,0,5.446,-0.09,1,4,-3.64,4,2,0.115,0.71699,1.25153,3.18989,2.72521,372,23
303,61634,"61,634",Non-Bitter,1.203,21.531,-0.357,0,0.747,0,-0.042,2,2,-1.135,2,2,0.255,0.88888,1.35999,2.28103,2.69872,80,16
304,61633,"61,633",Non-Bitter,0.992,21.411,-0.364,0,0.458,0,0.238,2,2,-1.073,2,2,0.255,0.44444,1.35999,2.72548,2.69801,80,16
305,62105,"62,105",Non-Bitter,0.426,0,0,18.875,1.203,0,0,0,2,-1.084,0,4,0.503,1.8,1.61718,1.52192,2.30264,111,14
306,7393,"7,393",Non-Bitter,2.988,0,0,9.022,0,0,0,0,3,-2.793,3,1,0.116,1.45454,1.18296,2.00488,2.96804,152,16
307,5362584,"5,362,584",Non-Bitter,1.515,0,0.811,0,0.95,0,0.495,1,3,-0.785,1,1,0.25,0,1.35162,3.16992,2.41481,86,14
308,41569,"41,569",Non-Bitter,1.584,0,0,0,0,0,0,0,2,-0.965,2,1,0.37,1.09436,1.53063,1.90563,3.00595,59,12
309,108764,"108,764",Non-Bitter,1.55,10.695,0.091,0,0,0,0,1,3,-2.54,3,2,0.313,0.61408,1.57235,2.84535,2.70625,157,16
310,642117,"642,117",Non-Bitter,3.328,0,0,0,0,0,0,0,4,-5.175,4,2,0.302,1.5,1.5628,2.5,1.96022,470,29
311,7957,"7,957",Non-Bitter,2.831,0,0,9.39,1.885,0,1.154,0,4,-2.14,0,1,0.111,1.56096,1.07462,1.76096,3.28892,135,8
312,7958,"7,958",Non-Bitter,2.645,11.063,0.407,0,1.496,0,1.039,1,4,-2.217,1,1,0.096,1.19999,1.10778,2.12192,3.39054,135,8
313,61016,"61,016",Non-Bitter,2.773,10.159,1.331,0,2.01,0,0.218,1,3,-2.444,2,1,0.098,0.39999,1.14161,2.92192,3.32622,146,8
314,62835,"62,835",Non-Bitter,-0.029,10.464,-0.234,8.841,0,4.622,-0.253,3,2,-0.529,2,3,0.365,0.22222,1.50524,2.9477,2.7705,80,16
315,4120025,"4,120,025",Non-Bitter,2.223,0,0.82,0,1.006,0,1.123,1,4,-1.485,1,1,0.206,0.61408,1.28598,2.84535,2.32896,160,16
316,61325,"61,325",Non-Bitter,0.339,11.038,0.868,0,0,9.893,-0.366,3,3,-0.619,2,3,0.235,-1.00E-05,1.44064,3.32192,2.68276,110,18
317,5281535,"5,281,535",Non-Bitter,4.68,10.358,3.264,0,3.956,0,0,3,2,-4.713,5,1,0.066,0.75,1.12395,3.25,3.80974,583,16
318,62183,"62,183",Non-Bitter,3.905,12.181,0.347,0,0.659,0,0.809,1,5,-4.595,3,2,0.201,0.70588,1.3518,3.38158,2.63793,532,26
319,5363526,"5,363,526",Non-Bitter,2.588,0,1.37,0,2.367,5.833,0.384,1,4,-2.472,1,1,0.05,0.43226,1.12425,3.02716,2.486,153,17
320,549663,"549,663",Non-Bitter,3.268,10.659,2.648,0,2.03,0,0,3,4,-3.052,3,1,0.083,0.66666,1.13647,2.91829,3.75463,244,10
321,6437428,"6,437,428",Non-Bitter,4.517,11.451,3.295,0,6.258,0,0.331,3,3,-4.342,3,1,0.068,0.67218,1.10586,3.32781,2.25982,540,21
322,3020406,"3,020,406",Non-Bitter,5.354,11.629,2.57,0,4.228,5.253,0.059,3,5,-4.679,3,2,0.087,0.81971,1.16256,3.3502,3.83332,787,20
323,5463910,"5,463,910",Non-Bitter,3.479,10.25,0,0,4.798,0,1.09,0,3,-3.192,1,1,0.089,0.36363,1.09426,3.09579,3.15997,192,10
324,5281553,"5,281,553",Non-Bitter,3.634,0,2.616,0,1.027,0,0,2,3,-2.914,3,0,0,0.67548,0.96123,2.64643,3.73527,146,8
325,19872333,"19,872,333",Non-Bitter,1.246,22.527,-0.178,0,1.022,10.03,-0.529,4,3,-1.688,3,4,0.256,0.14285,1.43156,3.66449,2.49664,313,23
326,5362565,"5,362,565",Non-Bitter,0.575,10.166,-0.409,8.362,0,0,0.32,2,3,-1.583,2,2,0.255,0.44444,1.33666,2.72548,3.88884,96,8
327,9024,"9,024",Non-Bitter,2.508,10.827,-0.231,0,0.743,5.202,0,1,3,-3.395,4,2,0.124,0.96498,1.2729,2.84237,2.5673,321,18
328,24915,"24,915",Non-Bitter,3.631,11.426,-0.108,0,2.085,5.443,0,1,3,-4.068,4,2,0.107,0.67218,1.23266,3.32781,2.48044,482,21
329,61464,"61,464",Non-Bitter,2.429,10.188,0,0,0.742,4.952,0,0,2,-3.06,4,2,0.135,0.67345,1.29723,3.02698,2.56419,262,17
330,22201,"22,201",Non-Bitter,0.093,0,0,0,0,0,0,0,2,-1.282,3,2,0.205,1,1.40563,2,3.02712,60,11
331,31252,"31,252",Non-Bitter,0.094,0,0,0,0,0,0,0,2,-1.275,3,2,0.205,1.5,1.40563,1.5,2.92543,62,10
332,7938,"7,938",Non-Bitter,0.094,0,0,0,0,0,0,0,2,-1.277,3,2,0.205,0.75,1.40563,2.25,2.97016,61,10
