Index,Name,Muscarinic acetylcholine receptor M3,ALogP98,ALogP98_Unknown,Apol,FormalCharge,CoordDimension,IsChiral,LogD,Molecular_Weight,Molecular_Mass,Molecular_Solubility,VSA_TotalArea,HBA_Count,HBD_Count,NPlusO_Count,Num_Atoms,Num_Bonds,Num_Hydrogens,Num_ExplicitHydrogens,Num_ExplicitAtoms,Num_ExplicitBonds,Num_PositiveAtoms,Num_NegativeAtoms,Num_SpiroAtoms,Num_BridgeHeadAtoms,Num_RingBonds,Num_RotatableBonds,Num_AromaticBonds,Num_BridgeBonds,Num_Rings,Num_AromaticRings,Num_RingAssemblies,Num_Rings3,Num_Rings4,Num_Rings5,Num_Rings6,Num_Rings7,Num_Rings8,Num_Rings9Plus,Num_Chains,Num_ChainAssemblies,Num_Fragments,Num_ComplexedFragments,Num_MetalAtoms,Num_SGroups,Num_Superatoms,Num_Isotopes,Num_CustomData,Num_PiBonds,Num_RepeatUnits,Num_V3000Templates,Num_RGroupFragments,Num_StereoAtoms,Num_StereoBonds,Num_SingleBonds,Num_DoubleBonds,Num_TripleBonds,Num_AliphaticSingleBonds,Num_AliphaticDoubleBonds,Num_UnknownStereoAtoms,Num_UnknownStereoBonds,Num_DativeBonds,Num_HydrogenBonds,Num_AlleneStereoCenters,Num_AtropisomerCenters,Num_AxialStereoCenters,Num_TrueAlleneStereoCenters,Num_TrueAtropisomerCenters,Num_AtomClasses,Num_Macro_Chains,Num_Macro_Residues,Num_TerminalRotomers,Num_TrueStereoAtoms,Num_UnknownTrueStereoAtoms,Num_PseudoStereoAtoms,Num_UnknownPseudoStereoAtoms,Num_MesoStereoAtoms,Num_EnhancedStereoAtoms,Num_QueryAtoms,Num_QueryBonds,Num_H_Acceptors,Num_H_Donors,Num_H_Acceptors_Lipinski,Num_H_Donors_Lipinski,Organic_Count,Molecular_SurfaceArea,Molecular_PolarSurfaceArea,Molecular_FractionalPolarSurfaceArea,Molecular_SASA,Molecular_PolarSASA,Molecular_FractionalPolarSASA,Molecular_SAVol,BIC,CIC,E_ADJ_equ,E_ADJ_mag,E_DIST_equ,E_DIST_mag,IAC_Mean,IAC_Total,IC,SIC,V_ADJ_equ,V_ADJ_mag,V_DIST_equ,V_DIST_mag,CHI_0,CHI_1,CHI_2,CHI_3_C,CHI_3_CH,CHI_3_P,CHI_V_0,CHI_V_1,CHI_V_2,CHI_V_3_C,CHI_V_3_CH,CHI_V_3_P,JX,JY,Wiener,Zagreb,Kappa_1,Kappa_1_AM,Kappa_2,Kappa_2_AM,Kappa_3,Kappa_3_AM,PHI,SC_0,SC_1,SC_2,SC_3_C,SC_3_CH,SC_3_P
367,cis-Thiothixene,5.27,3.533,0,"18,989.40",0,2,0,2.901,443.625,443.17,-5.227,483.288,2,0,5,30,33,29,0,30,33,0,0,0,0,22,5,12,0,4,2,2,0,0,0,4,0,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,1,24,9,0,18,3,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,12,5,0,5,0,30,422.18,77.53,0.183,677.009,96.8838,0.143,596.759,0.6858,1.20882,468.574,632.156,"3,862.56","10,682.90",1.58301,93.3977,3.69806,0.75364,340.417,398.93,"3,293.57","8,580.34",21.3028,14.3582,13.5747,2.57807,0,11.5468,19.4691,12.5699,11.3306,2.12058,0,8.76951,1.60332,1.67047,"2,491",162,23.168,21.4616,9.86805,8.76589,5.16796,4.48243,6.271,30,33,48,13,0,64
368,CLOZAPINE,7.59,3.476,0,"14,015.90",0,2,0,2.004,326.823,326.13,-3.432,348.343,1,1,4,23,26,19,0,23,26,0,0,0,0,23,1,6,0,4,1,2,0,0,0,3,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,4,19,7,0,16,4,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,6,4,1,4,1,23,304.61,30.86,0.101,537.204,31.1794,0.058,481.328,0.77608,0.60869,336.856,459.5,"2,071.89","6,188.79",1.49304,62.7081,3.91486,0.86543,245.233,296.423,"1,687","4,648.61",15.8112,11.2035,10.302,1.51618,0,8.76628,13.8454,8.26527,6.49079,0.85373,0,4.66634,1.74043,1.80842,"1,082",126,16.4674,14.5458,7.08692,5.87075,3.51999,2.79907,3.71283,23,26,37,8,0,50
369,Cyamemazine,7.49,4.403,0,"13,326.20",0,2,1,2.402,323.455,323.146,-4.683,370.443,0,0,3,23,25,21,0,23,25,0,0,0,0,16,4,12,0,3,2,1,0,0,0,3,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,18,6,1,12,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,12,4,0,3,0,23,327.22,55.57,0.169,537.962,75.8948,0.141,478.647,0.71786,0.90238,316.2,429.05,"1,918.21","5,647.87",1.4207,62.5108,3.62117,0.80051,238.776,282.193,"1,714.42","4,647.71",16.397,11.0797,10.0896,1.64262,0,7.95561,14.5994,8.63167,7.42589,1.24994,0,5.05613,1.95515,2.01446,"1,130",120,17.8112,15.7923,7.92,6.57352,4.15879,3.31234,4.51353,23,25,35,8,0,46
370,CYPROHEPTADINE,7.92,4.362,0,"13,306.60",0,2,0,3.135,287.398,287.167,-5.637,335.027,0,0,1,22,25,21,0,22,25,0,0,0,0,23,0,12,0,4,2,2,0,0,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,17,8,0,11,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,22,281.63,3.24,0.011,514.323,11.7765,0.022,450.786,0.64975,1.18181,316.2,429.05,"1,838.88","5,658.17",1.13609,48.852,3.27761,0.73498,232.024,282.193,"1,482.55","4,196.37",14.9409,10.8265,9.59143,1.17195,0,8.4376,13.0491,8.10216,6.28966,0.72211,0,4.84686,1.95193,1.96637,928,120,15.5232,13.5366,6.85714,5.58307,3.16534,2.45545,3.43525,22,25,35,7,0,49
371,DARIFENACIN,9.08,4.558,0,"18,305.50",0,2,1,3.014,426.55,426.231,-7.403,483.989,2,1,4,32,36,30,0,32,36,0,0,0,0,27,7,18,0,5,3,4,0,0,2,3,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,26,10,0,17,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,18,3,1,4,2,32,408.8,55.56,0.135,677.004,97.1779,0.143,591.249,0.65328,1.39154,515.283,680.587,"4,789.76","13,011.60",1.34431,83.3475,3.60845,0.72169,375.899,444.235,"3,813.75","9,940.80",21.968,15.6747,13.9081,1.84816,0,12.2543,18.3737,11.556,8.98105,1.08588,0,7.20223,1.35869,1.38892,"2,965",174,23.7284,20.9252,10.7266,8.88956,4.89772,3.88441,5.81298,32,36,51,12,0,73
372,D-cystine,5,-1.039,0,"9,054.76",0,2,1,-4.4,240.3,240.024,-1.363,253.756,2,2,6,14,13,12,0,14,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,2,0,11,2,0,0,0,0,0,0,0,0,0,7,0,0,2,0,2,0,0,2,0,0,0,8,4,6,6,14,241.38,177.24,0.734,400.202,303.509,0.758,361.424,0.71856,0.99999,118.318,160,517.939,"1,186.06",1.98777,51.6821,2.80735,0.73735,110.675,122.211,632.265,"1,422.33",11.1378,6.44726,5.72705,1.13807,0,3.84507,8.88402,6.14802,5.01078,0.34111,0,3.68648,3.20021,3.48091,379,58,14,13.88,7.3125,7.20854,7.03999,6.93515,7.14675,14,13,16,4,0,15
373,DESIPRAMINE,6.68,3.852,0,"11,711.60",0,2,0,2.561,266.381,266.178,-4.851,325.718,0,1,2,20,22,22,0,20,22,0,0,0,0,17,4,12,0,3,2,1,0,0,0,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,16,6,0,10,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,2,1,2,1,20,268.28,15.27,0.056,504.269,26.8638,0.053,438.49,0.6494,1.19999,255.981,339.763,"1,428.70","4,194.75",1.22169,51.3112,3.12192,0.72234,199.966,240.215,"1,237.12","3,351.15",13.7862,9.89817,8.15376,0.74158,0,7.08488,12.1016,7.4788,5.36616,0.41228,0,4.03699,1.96525,2.00506,759,102,14.9174,13.1955,7.31985,6.10127,3.4425,2.73367,4.02546,20,22,29,5,0,40
374,Desmethylsertraline,5.46,4.564,0,"13,235",0,2,1,3.568,292.203,291.058,-6.328,303.834,0,1,1,19,21,15,0,19,21,0,0,0,0,17,1,12,0,3,2,2,0,0,0,3,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,15,6,0,9,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,0,12,1,1,1,2,19,265.4,26.02,0.098,469.466,69.1828,0.147,430.761,0.69414,0.94736,253.051,354.413,"1,293","3,755.27",1.42265,48.3704,3.30055,0.77698,187.272,226.477,"1,115.13","2,965.07",13.4054,9.1647,8.35835,1.28202,0,7.35528,11.9555,7.21513,5.85329,0.81013,0,4.62229,2.03733,2.06634,664,102,13.9592,12.986,5.78,5.1629,2.74122,2.38383,3.5287,19,21,30,7,0,41
375,Desvenlafaxine,5,2.796,0,"10,138.20",0,2,1,1.583,263.375,263.189,-3.249,334.349,0,1,3,19,20,25,0,19,20,0,0,0,0,12,4,6,0,2,1,2,0,0,0,2,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,17,3,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,6,3,2,3,2,19,280.27,43.7,0.155,481.1,82.7796,0.172,413.393,0.72085,0.98709,233.696,325.212,"1,163.43","3,352.25",1.32087,58.1186,3.26082,0.76762,181.343,212.877,"1,100.73","2,971.68",13.8805,9.01065,8.47068,1.78402,0,6.24583,11.971,7.17194,6.07059,1.02776,0,4.2112,2.21679,2.2757,672,96,15.39,14.5079,6.6352,6.03544,3.98615,3.55872,4.6085,19,20,28,8,0,34
376,d-Fenfluramine,5.22,3.357,0,"7,728.98",0,2,1,2.245,231.257,231.123,-4.476,263.546,0,1,1,16,16,16,0,16,16,0,0,0,0,6,5,6,0,1,1,1,0,0,0,1,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,13,3,0,10,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,1,0,0,0,0,0,6,1,1,1,1,16,224.06,12.03,0.053,419.774,31.7386,0.075,365.181,0.84225,0.42218,169.466,240.215,757.348,"1,966.69",1.50704,48.2256,3.57781,0.89445,139.152,160,804.309,"1,967.39",12.1818,7.43087,7.22512,2.00316,0,4.52473,9.43485,5.3268,3.86098,0.53944,0,2.34878,2.65596,2.78371,470,76,14.0625,13.0368,6.07438,5.34416,4.81663,4.1717,4.35442,16,16,22,7,0,23
377,Diphenhydramine,6.64,3.384,0,"11,250.60",0,2,0,2.104,255.355,255.162,-4.244,320.884,1,0,2,19,20,21,0,19,20,0,0,0,0,12,6,12,0,2,2,2,0,0,0,2,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,14,6,0,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,2,0,2,0,19,270.92,12.47,0.046,488.977,17.8072,0.036,425.42,0.5733,1.55314,217.426,282.193,"1,222.84","3,348.23",1.27878,51.1516,2.69478,0.63437,181.343,212.877,"1,152.54","2,965.27",13.5018,9.27085,7.78478,0.87766,0,5.82958,11.6205,6.63374,4.87547,0.5676,0,3.02766,2.09725,2.15945,736,90,15.39,13.7839,8.3232,7.07326,5.11999,4.19449,5.13141,19,20,25,4,0,30
378,DIPHENIDOL-HYDROCHLORIDE,5.95,4.392,0,"13,162.90",0,2,0,2.867,309.445,309.209,-5.607,384,0,0,2,23,25,27,0,23,25,0,0,0,0,18,6,12,0,3,2,3,0,0,0,3,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,19,6,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,2,1,2,1,23,312.44,23.47,0.075,560.28,47.278,0.084,484.978,0.57726,1.66368,304.062,398.93,"2,080.54","5,626.92",1.23144,61.5722,2.85988,0.63221,238.776,282.193,"1,798.07","4,635.92",15.96,11.2886,9.57195,1.18556,0,8.12816,13.8248,8.84721,6.59817,0.62718,0,4.9643,1.70828,1.73829,"1,226",116,17.8112,16.226,8.90909,7.75954,4.75932,4.01201,5.47418,23,25,33,7,0,43
379,DL-homocysteic-acid,5,-1.564,0,"6,190.22",0,2,1,-6.287,183.183,183.02,-0.401,184.581,1,1,6,11,10,9,0,11,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,7,3,0,0,0,0,0,0,0,0,0,10,0,0,1,0,1,0,0,0,0,0,0,6,3,6,4,11,174.1,126.07,0.724,328.498,233.326,0.71,289.206,0.88573,0.18181,85.5451,134.606,249.799,627.257,1.91497,38.2996,3.27761,0.94744,78.2645,86.4386,331.323,796.231,9.06891,4.82718,5.32063,2.12969,0,2.48775,6.41283,4.37173,3.59152,0.7224,0,1.75561,3.44817,3.85417,172,48,11,10.5,4.13265,3.76611,6.4,5.92105,3.59493,11,10,14,6,0,10
380,DL-homocysteine,5,-0.537,0,"5,111.02",0,2,1,-3.015,135.185,135.035,0.307,159.935,1,1,3,8,7,9,0,8,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,6,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,0,0,0,0,4,3,3,3,8,149.63,102.12,0.682,293.553,199.481,0.679,264.693,1,0,44.6558,64,106.166,256.034,1.82103,30.9575,3,1,48.5042,53.303,157.394,360.728,6.56891,3.68073,3.00997,0.56903,0,1.88208,5.26601,2.90667,1.90422,0.17055,0,1.01549,3.14059,3.35464,70,30,8,7.94,3.9375,3.8841,3.67346,3.61893,3.85497,8,7,8,2,0,7
381,D-methionine,5,-0.355,0,"5,624.28",0,2,1,-2.833,149.211,149.051,-1.145,180.632,1,1,3,9,8,11,0,9,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,7,1,0,0,0,0,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,4,2,3,3,9,163.34,88.62,0.542,318.893,160.08,0.501,282.247,1,0,54.8575,75.0586,155.722,358.726,1.73875,34.7752,3.16992,1,58.0739,64,216.721,483.689,7.27602,4.18073,3.36352,0.56903,0,2.15109,6.14912,4.04875,2.7118,0.17055,0,1.59412,3.07839,3.28795,102,34,9,8.93999,4.8395,4.7848,4.5,4.44377,4.7529,9,8,9,2,0,8
382,Dothiepin,7.42,4.466,0,"13,791.20",0,2,0,3.079,295.442,295.139,-5.924,346.174,0,0,1,21,23,21,0,21,23,0,0,0,0,17,3,12,0,3,2,1,0,0,0,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,16,7,0,10,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,12,2,0,1,0,21,295.6,28.54,0.096,523.53,40.3332,0.077,463.443,0.64281,1.23809,275.749,369.16,"1,597.44","4,649.99",1.27447,53.528,3.15422,0.71812,212.785,254.084,"1,393.62","3,755.36",14.6565,10.254,8.98273,1.14982,0,7.2628,13.4894,8.39423,6.6689,0.81157,0,4.91505,2.03563,2.065,882,108,15.879,14.3037,7.513,6.41889,3.85484,3.17197,4.37208,21,23,31,6,0,41
383,DOXEPIN,7.28,3.908,0,"12,451",0,2,0,3.256,279.376,279.162,-4.852,333.74,1,0,2,21,23,21,0,21,23,0,0,0,0,17,3,12,0,3,2,1,0,0,0,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,16,7,0,10,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,12,2,0,2,0,21,284.69,12.47,0.043,509.557,17.8072,0.034,445.188,0.64281,1.23809,275.749,369.16,"1,597.44","4,649.99",1.27447,53.528,3.15422,0.71812,212.785,254.084,"1,393.62","3,755.36",14.6565,10.254,8.98273,1.14982,0,7.2628,12.6729,7.40863,5.65173,0.69372,0,3.79271,2.03172,2.07663,882,108,15.879,14.0548,7.513,6.25006,3.85484,3.06885,4.18303,21,23,31,6,0,41
384,Ephedrine,5,1.234,0,"6,854.60",0,2,1,0.055,165.232,165.115,-2.11,216.198,0,2,2,12,12,15,0,12,12,0,0,0,0,6,3,6,0,1,1,1,0,0,0,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,3,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,6,2,2,2,2,12,181.4,32.26,0.177,359.206,67.2402,0.187,311.598,0.73085,0.72957,106.313,147.207,371.461,987.516,1.35404,36.5593,2.85538,0.79649,93.6032,110.039,396.89,987.375,8.97469,5.75321,4.64273,0.59481,0,3.93491,7.48866,4.15691,2.93287,0.33742,0,2.07004,2.65771,2.72748,202,54,10.0833,9.22976,4.88888,4.23673,2.77777,2.3147,3.25867,12,12,15,3,0,18
385,ERGOTAMINE,5,3.017,0,"22,687.80",0,2,1,1.456,581.662,581.264,-4.885,597.965,4,2,10,43,50,35,0,43,50,0,0,0,0,39,4,16,0,8,3,3,0,0,3,5,0,0,0,8,6,1,1,0,1,0,0,1,0,0,0,0,0,1,39,11,0,30,4,0,0,0,0,0,0,0,0,0,41,0,0,0,0,6,0,0,0,0,0,16,6,3,10,3,43,525.26,118.21,0.225,772.766,160.485,0.207,676.633,0.74586,0.98522,850.047,"1,154","9,748.57","27,497.60",1.55195,121.052,4.44104,0.81843,561.163,664.386,"7,270.40","19,551.40",29.6726,20.6763,20.3382,4.03559,0,18.5947,24.2474,15.1182,12.7836,1.9816,0,10.1317,1.07256,1.12352,"6,191",258,30.3408,26.6236,11.3126,9.25332,4.82619,3.79191,5.72923,43,50,79,24,0,118
386,Etoperidone,5,3.132,0,"14,613.40",0,2,0,2.709,377.912,377.198,-2.806,435.559,2,0,6,26,28,28,0,26,28,0,0,0,0,17,7,6,0,3,1,3,0,0,1,2,0,0,0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,1,23,5,0,20,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,6,4,0,6,0,26,375.5,42.39,0.112,617.859,33.1816,0.053,543.266,0.78306,0.75037,360.025,474.842,"2,944.71","7,263.37",1.55255,83.8377,3.95006,0.84036,278.585,325.212,"2,597","6,120.93",18.5183,12.6177,10.8389,1.48799,0,9.34801,16.4516,9.89183,7.1183,0.79473,0,5.25687,1.35618,1.43472,"2,011",132,20.727,18.985,9.97229,8.73202,5.2992,4.50156,6.37606,26,28,38,8,0,50
387,Femoxetine,6.66,3.775,0,"12,994.40",0,2,1,2.823,311.418,311.189,-4.743,375.044,2,0,3,23,25,25,0,23,25,0,0,0,0,18,5,12,0,3,2,3,0,0,0,3,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,19,6,0,13,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,0,12,3,0,3,0,23,314.22,21.7,0.069,550.923,23.8379,0.043,478.044,0.67595,1.17476,304.062,398.93,"2,148.35","5,617.18",1.32381,63.5432,3.34879,0.7403,238.776,282.193,"1,872.35","4,623.91",16.0707,11.2584,9.61259,1.16633,0,8.04812,13.943,8.26364,6.3147,0.74043,0,4.68827,1.62372,1.68118,"1,292",116,17.8112,16.1874,8.90909,7.73204,4.98866,4.19501,5.44181,23,25,33,6,0,42
388,Fluorocarazolol,5.4,3.177,0,"12,465.40",0,2,1,2.315,316.37,316.159,-4.791,349.583,1,3,4,23,25,21,0,23,25,0,0,0,0,15,7,15,0,3,3,1,0,0,1,2,0,0,0,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,19,6,0,10,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0,0,15,3,3,4,3,23,302.86,57.27,0.189,531.988,94.5917,0.177,464.656,0.72525,0.88107,310.179,413.947,"2,156.16","5,605.52",1.56631,68.9177,3.64248,0.80522,238.776,282.193,"1,884.48","4,617.03",16.2338,11.1859,9.74579,1.32454,0,8.18569,13.0509,7.78395,5.77772,0.67115,0,3.85658,1.69855,1.76943,"1,301",118,17.8112,15.9272,8.39273,7.0835,4.34567,3.5247,4.90522,23,25,34,7,0,45
389,FLUOXETINE,6,4.033,0,"11,443.20",0,2,1,2.842,309.326,309.134,-5.922,335.464,1,1,2,22,23,18,0,22,23,0,0,0,0,12,7,12,0,2,2,2,0,0,0,2,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,17,6,0,11,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,1,0,0,0,0,0,12,2,1,2,1,22,287.55,21.26,0.073,515.587,37.7694,0.073,452.342,0.68386,1.13725,275.749,369.16,"1,764.43","4,627.02",1.58941,63.5767,3.32217,0.74497,219.289,254.084,"1,676.40","4,171.02",16.0018,10.5033,9.61977,2.04782,0,6.95254,12.2299,7.0393,4.93154,0.46507,0,3.28786,2.05549,2.15601,"1,148",108,18.3403,16.5193,8.74089,7.42411,5.86419,4.84435,5.5746,22,23,31,8,0,36
390,FLUPERLAPINE,7.39,3.388,0,"12,668.50",0,2,0,1.709,309.381,309.164,-4.095,338.796,1,0,3,23,26,20,0,23,26,0,0,0,0,23,1,12,0,4,2,2,0,0,0,3,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,19,7,0,13,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,12,3,0,3,0,23,294.15,18.84,0.064,525.993,16.0921,0.03,460.924,0.72436,0.86956,336.856,459.5,"2,071.89","6,188.79",1.42849,61.4253,3.65399,0.80776,245.233,296.423,"1,687","4,648.61",15.8112,11.2035,10.302,1.51618,0,8.76628,13.2966,8.09441,6.33269,0.78924,0,4.71567,1.78308,1.84479,"1,082",126,16.4674,14.3959,7.08692,5.77859,3.51999,2.74567,3.61688,23,26,37,8,0,50
391,FLUPHENAZINE,5.84,7.306,0,"20,326.50",0,2,0,5.749,549.691,549.264,-7.55,609.71,2,0,5,38,41,38,0,38,41,0,0,0,0,22,14,12,0,4,2,2,0,0,0,4,0,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,34,7,0,28,1,0,0,0,0,0,0,0,0,0,34,0,0,1,0,0,0,0,0,0,0,12,6,0,5,0,38,516.25,61.32,0.118,828.36,63.4533,0.076,723.514,0.68513,1.42147,593.743,762.424,"7,092.76","17,425.50",1.61881,123.03,3.82645,0.72913,454.217,521.319,"6,222.30","14,661.30",26.9596,18.3467,16.6109,2.94886,0,12.922,22.9577,14.5255,11.0534,1.15433,0,8.30928,1.18121,1.24374,"5,890",194,30.9471,28.799,15.2908,13.7356,9.25714,8.15169,10.4098,38,41,56,13,0,70
392,HALOPERIDOL,5,3.887,0,"15,172.80",0,2,0,3.371,375.864,375.14,-5.7,409.981,1,0,3,26,28,23,0,26,28,0,0,0,0,18,6,12,0,3,2,3,0,0,0,3,0,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,21,7,0,15,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,12,3,1,3,1,26,353.94,40.54,0.114,591.379,74.1172,0.125,526.527,0.59947,1.62556,366.423,490.261,"2,996.58","7,257.08",1.56816,76.8402,3.07487,0.65416,278.585,325.212,"2,630.55","6,116.40",18.5707,12.4601,11.4823,2.13076,0,9.38594,15.3831,9.33573,7.35017,1.04384,0,5.36114,1.40689,1.45443,"2,035",134,20.727,19.0239,9.46745,8.29526,5.75,4.91807,6.06954,26,28,39,10,0,48
393,Hyperforin,5,9.063,0,"21,103.80",0,2,1,8.509,536.785,536.387,-9.191,701.131,3,1,4,39,40,52,0,39,40,0,0,0,2,10,11,0,10,2,0,1,0,0,0,2,0,0,0,15,8,1,1,0,0,0,0,0,0,0,0,0,0,5,32,8,0,32,8,0,0,0,0,0,0,0,0,0,34,0,0,0,0,4,0,0,0,0,0,0,4,1,4,1,39,599.72,71.44,0.119,832.451,132.67,0.159,711.327,0.65836,1.60843,622.122,845.55,"5,271.81","16,675.10",1.18968,108.262,3.67696,0.69568,452.236,505.754,"5,250.93","15,762.90",29.9219,17.9834,17.6413,4.38898,0,13.6283,26.3787,14.5864,13.4635,3.19706,0,8.9757,3.04969,3.10473,"4,126",202,35.1975,32.8795,13.9806,12.456,6.81633,5.91688,10.5012,39,40,61,23,0,85
394,Hypericin,5,3.95,0,"21,824.70",0,2,0,3.95,520.443,520.079,-3.396,455.167,2,7,9,39,46,16,0,39,46,0,0,0,0,35,1,31,0,8,6,1,0,0,0,8,0,0,0,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,31,15,0,13,2,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,31,9,7,9,7,39,441.98,175.74,0.397,638.927,318.841,0.499,579.644,0.54686,2.01042,796.059,"1,119.09","6,329.90","22,988",1.42252,78.2387,3.27498,0.61962,500.977,600.168,"4,832.90","15,784.20",27.3919,18.5775,18.7533,3.75703,0,17.6686,19.9635,11.9791,10.1634,1.61075,0,8.29193,1.93551,1.98599,"3,542",246,26.6144,22.6448,8.77416,6.80936,3.10204,2.28299,3.95375,39,46,77,24,0,126
395,Hyperoside,5,-1.663,0,"16,805.60",0,2,1,-2.694,464.376,464.095,-1.859,447.847,4,8,12,33,36,20,0,33,36,0,0,0,0,23,4,6,0,4,1,3,0,0,0,4,0,0,0,11,11,1,1,0,0,0,0,0,0,0,0,0,0,4,28,8,0,25,5,0,0,0,0,0,0,0,0,0,33,0,0,0,0,5,0,0,0,0,0,6,12,8,12,8,33,413.35,206.59,0.499,611.675,345.595,0.564,541.73,0.77128,0.83362,536.307,729.528,"4,362.04","13,085.40",1.54496,81.883,4.21076,0.83474,382.52,444.235,"3,811.09","10,723.90",24.0242,15.6163,14.8187,2.81552,0,13.1829,16.6913,9.64317,7.44307,1.03439,0,5.24505,1.74012,1.8594,"2,914",180,26.0741,23.5642,10.5459,8.98136,5.11999,4.2142,6.4133,33,36,54,15,0,75
396,ILOPERIDONE,5,4.016,0,"16,290.10",0,2,0,2.455,426.481,426.195,-6.343,462.552,5,0,6,31,34,27,0,31,34,0,0,0,0,22,8,16,0,4,3,3,0,0,1,3,0,0,0,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,26,8,0,17,1,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,16,5,0,6,0,31,408.48,64.8,0.158,669.683,81.6415,0.121,586.026,0.74886,0.89063,470.255,616.131,"4,646.56","11,348.70",1.57485,91.3418,4.06356,0.82022,354.371,413.947,"3,933.65","9,181.81",21.7943,15.046,13.3942,1.93163,0,11.3059,17.8966,10.6385,7.94804,0.86433,0,5.88262,1.19267,1.25562,"3,379",162,24.1349,21.6156,11.4215,9.68056,6.11862,5.00599,6.75002,31,34,47,10,0,62
